,sample_idx,Rebuffi2021Fixing_28_10_cutmix_ddpm_autoaugment_mra4_255_is_acc,Rebuffi2021Fixing_28_10_cutmix_ddpm_autoaugment_mra4_255_is_rob4_255,Rebuffi2021Fixing_28_10_cutmix_ddpm_autoaugment_mra4_255_pred
5930,5930,1,0,99
5931,5931,1,1,62
5932,5932,1,1,58
5933,5933,1,0,55
5934,5934,0,0,42
5935,5935,1,1,1
5936,5936,0,0,19
5937,5937,1,0,90
5938,5938,1,1,66
5939,5939,1,1,69
5940,5940,1,1,39
5941,5941,0,0,60
5942,5942,0,0,67
5943,5943,1,0,6
5944,5944,1,0,51
5945,5945,0,0,3
5946,5946,0,0,19
5947,5947,0,0,55
5948,5948,1,1,67
5949,5949,1,1,78
5950,5950,0,0,25
5951,5951,1,1,23
5952,5952,0,0,71
5953,5953,1,1,68
5954,5954,0,0,83
5955,5955,0,0,66
5956,5956,0,0,45
5957,5957,1,1,86
5958,5958,1,0,1
5959,5959,0,0,10
5960,5960,0,0,80
5961,5961,0,0,30
5962,5962,0,0,55
5963,5963,0,0,5
5964,5964,1,0,43
5965,5965,1,0,60
5966,5966,1,0,27
5967,5967,1,1,62
5968,5968,1,1,91
5969,5969,0,0,90
5970,5970,1,0,64
5971,5971,1,0,35
5972,5972,0,0,80
5973,5973,0,0,27
5974,5974,1,0,85
5975,5975,0,0,62
5976,5976,1,1,28
5977,5977,0,0,90
5978,5978,1,1,22
5979,5979,1,0,43
5980,5980,1,0,35
5981,5981,0,0,69
5982,5982,0,0,65
5983,5983,1,1,84
5984,5984,1,0,72
5985,5985,1,1,81
5986,5986,1,1,95
5987,5987,0,0,26
5988,5988,1,0,25
5989,5989,1,1,12
5990,5990,1,1,24
5991,5991,1,1,61
5992,5992,0,0,74
5993,5993,1,1,9
5994,5994,0,0,45
5995,5995,1,1,20
5996,5996,0,0,83
5997,5997,1,0,49
5998,5998,1,1,0
5999,5999,0,0,43
6000,6000,1,1,31
6001,6001,1,1,18
6002,6002,1,1,35
6003,6003,1,1,23
6004,6004,1,1,47
6005,6005,0,0,59
6006,6006,1,0,30
6007,6007,1,1,88
6008,6008,0,0,43
6009,6009,0,0,4
6010,6010,0,0,91
6011,6011,1,1,17
6012,6012,1,1,81
6013,6013,1,1,76
6014,6014,0,0,92
6015,6015,0,0,90
6016,6016,0,0,67
6017,6017,0,0,30
6018,6018,1,1,9
6019,6019,0,0,55
6020,6020,0,1,28
6021,6021,0,0,2
6022,6022,1,1,48
6023,6023,0,0,35
6024,6024,0,0,80
6025,6025,0,1,40
6026,6026,1,0,88
6027,6027,1,1,21
6028,6028,1,1,36
6029,6029,0,0,72
6030,6030,1,1,82
6031,6031,0,0,67
6032,6032,1,1,47
6033,6033,1,0,10
6034,6034,1,0,61
6035,6035,0,0,14
6036,6036,1,1,93
6037,6037,1,1,15
6038,6038,1,1,54
6039,6039,1,0,88
6040,6040,1,0,33
6041,6041,1,0,35
6042,6042,1,1,39
6043,6043,1,0,70
6044,6044,1,1,15
6045,6045,0,0,50
6046,6046,1,1,94
6047,6047,1,0,70
6048,6048,0,0,59
6049,6049,1,0,70
6050,6050,0,0,70
6051,6051,0,0,73
6052,6052,0,0,31
6053,6053,0,0,64
6054,6054,0,0,63
6055,6055,1,0,42
6056,6056,1,1,99
6057,6057,1,1,16
6058,6058,0,0,4
6059,6059,1,0,28
6060,6060,1,0,98
6061,6061,0,0,34
6062,6062,0,0,90
6063,6063,1,1,89
6064,6064,1,1,14
6065,6065,1,1,57
6066,6066,1,1,81
6067,6067,0,0,45
6068,6068,1,0,4
6069,6069,1,0,10
6070,6070,0,0,37
6071,6071,1,1,40
6072,6072,1,1,49
6073,6073,1,1,29
6074,6074,0,1,5
6075,6075,1,0,58
6076,6076,1,1,36
6077,6077,0,0,72
6078,6078,1,1,83
6079,6079,1,0,10
6080,6080,0,0,42
6081,6081,1,1,12
6082,6082,0,0,99
6083,6083,1,1,17
6084,6084,1,1,29
6085,6085,1,0,80
6086,6086,1,0,80
6087,6087,0,1,24
6088,6088,0,0,64
6089,6089,1,1,9
6090,6090,0,0,4
6091,6091,0,0,15
6092,6092,0,0,42
6093,6093,1,0,28
6094,6094,1,0,43
6095,6095,0,0,77
6096,6096,1,0,50
6097,6097,1,1,99
6098,6098,1,1,20
6099,6099,1,1,0
6100,6100,1,1,32
6101,6101,1,0,90
6102,6102,1,0,70
6103,6103,0,0,51
6104,6104,1,1,31
6105,6105,1,0,88
6106,6106,1,1,56
6107,6107,1,1,23
6108,6108,1,1,71
6109,6109,0,0,89
6110,6110,1,1,11
6111,6111,1,0,4
6112,6112,1,0,39
6113,6113,1,1,66
6114,6114,1,0,96
6115,6115,1,0,63
6116,6116,1,0,13
6117,6117,1,1,39
6118,6118,0,0,33
6119,6119,1,1,31
6120,6120,1,1,84
6121,6121,0,0,24
6122,6122,1,0,37
6123,6123,1,0,18
6124,6124,1,1,43
6125,6125,1,0,96
6126,6126,1,0,2
6127,6127,1,0,6
6128,6128,0,0,79
6129,6129,0,0,99
6130,6130,0,0,31
6131,6131,0,0,13
6132,6132,1,0,97
6133,6133,1,1,6
6134,6134,1,0,39
6135,6135,0,0,51
6136,6136,1,0,74
6137,6137,1,0,52
6138,6138,0,0,25
6139,6139,1,0,61
6140,6140,1,0,21
6141,6141,1,1,20
6142,6142,1,0,50
6143,6143,0,0,36
6144,6144,1,1,48
6145,6145,1,1,39
6146,6146,1,1,14
6147,6147,1,1,74
6148,6148,0,0,45
6149,6149,1,1,12
6150,6150,0,0,95
6151,6151,1,1,43
6152,6152,1,0,51
6153,6153,1,1,79
6154,6154,1,0,78
6155,6155,1,1,6
6156,6156,0,0,66
6157,6157,0,0,33
6158,6158,1,1,32
6159,6159,0,0,5
6160,6160,1,0,97
6161,6161,0,0,87
6162,6162,1,0,34
6163,6163,1,1,34
6164,6164,1,1,59
6165,6165,1,1,22
6166,6166,1,1,16
6167,6167,0,0,92
6168,6168,0,0,57
6169,6169,0,0,5
6170,6170,0,0,67
6171,6171,1,0,74
6172,6172,1,1,17
6173,6173,1,1,28
6174,6174,1,1,47
6175,6175,1,1,43
6176,6176,1,0,13
6177,6177,0,0,74
6178,6178,0,0,65
6179,6179,1,0,49
6180,6180,1,0,78
6181,6181,1,1,68
6182,6182,1,0,99
6183,6183,1,0,52
6184,6184,1,1,28
6185,6185,1,0,80
6186,6186,1,0,43
6187,6187,0,0,66
6188,6188,1,1,23
6189,6189,0,0,23
6190,6190,0,0,63
6191,6191,1,1,87
6192,6192,0,0,26
6193,6193,0,0,86
6194,6194,1,1,51
6195,6195,0,0,72
6196,6196,0,0,26
6197,6197,1,1,57
6198,6198,1,1,99
6199,6199,1,1,53
6200,6200,1,0,85
6201,6201,0,0,4
6202,6202,1,0,72
6203,6203,1,0,75
6204,6204,1,0,94
6205,6205,1,1,95
6206,6206,1,1,40
6207,6207,0,0,38
6208,6208,1,1,49
6209,6209,1,0,64
6210,6210,0,0,42
6211,6211,0,0,13
6212,6212,0,0,83
6213,6213,0,0,25
6214,6214,0,0,69
6215,6215,1,1,51
6216,6216,1,0,40
6217,6217,1,1,9
6218,6218,1,0,39
6219,6219,0,0,62
6220,6220,1,0,96
6221,6221,0,0,30
6222,6222,1,1,62
6223,6223,1,0,32
6224,6224,0,0,22
6225,6225,1,0,35
6226,6226,1,1,8
6227,6227,0,0,98
6228,6228,1,1,66
6229,6229,1,1,66
6230,6230,0,0,2
6231,6231,0,0,91
6232,6232,1,1,56
6233,6233,1,1,20
6234,6234,1,1,95
6235,6235,1,1,68
6236,6236,0,0,59
6237,6237,1,1,94
6238,6238,1,1,22
6239,6239,1,1,9
6240,6240,1,1,23
6241,6241,1,1,11
6242,6242,1,1,55
6243,6243,0,0,38
6244,6244,0,0,52
6245,6245,1,1,20
6246,6246,1,1,17
6247,6247,0,0,35
6248,6248,1,1,73
6249,6249,1,1,96
6250,6250,1,1,60
6251,6251,1,1,28
6252,6252,0,0,45
6253,6253,1,1,0
6254,6254,0,1,0
6255,6255,0,0,3
6256,6256,0,0,15
6257,6257,1,1,29
6258,6258,1,1,24
6259,6259,0,0,71
6260,6260,0,0,59
6261,6261,1,1,60
6262,6262,0,0,13
6263,6263,1,1,57
6264,6264,1,0,52
6265,6265,1,1,87
6266,6266,0,0,8
6267,6267,1,1,22
6268,6268,1,1,83
6269,6269,1,1,22
6270,6270,0,0,57
6271,6271,1,0,56
6272,6272,1,1,1
6273,6273,0,1,46
6274,6274,0,0,30
6275,6275,0,0,23
6276,6276,0,0,33
6277,6277,1,1,7
6278,6278,1,0,88
6279,6279,1,1,48
6280,6280,0,0,48
6281,6281,0,0,45
6282,6282,1,0,18
6283,6283,1,0,71
6284,6284,0,0,44
6285,6285,1,0,55
6286,6286,0,0,65
6287,6287,1,0,73
6288,6288,1,0,27
6289,6289,1,1,5
6290,6290,0,0,9
6291,6291,1,1,46
6292,6292,0,0,66
6293,6293,1,0,42
6294,6294,1,1,90
6295,6295,1,0,52
6296,6296,1,1,1
6297,6297,1,1,39
6298,6298,0,0,57
6299,6299,1,1,86
6300,6300,1,1,75
6301,6301,1,0,2
6302,6302,1,0,36
6303,6303,0,0,81
6304,6304,0,1,27
6305,6305,1,0,30
6306,6306,1,1,74
6307,6307,1,1,85
6308,6308,0,0,74
6309,6309,1,0,6
6310,6310,0,0,97
6311,6311,0,0,3
6312,6312,1,1,54
6313,6313,1,0,47
6314,6314,1,1,91
6315,6315,1,0,71
6316,6316,0,0,17
6317,6317,1,0,98
6318,6318,0,0,12
6319,6319,1,0,56
6320,6320,1,1,14
6321,6321,1,0,50
6322,6322,1,1,37
6323,6323,1,1,40
6324,6324,1,0,97
6325,6325,0,0,4
6326,6326,0,0,98
6327,6327,0,0,12
6328,6328,1,1,75
6329,6329,1,1,83
6330,6330,1,0,74
6331,6331,1,1,66
6332,6332,1,0,52
6333,6333,1,1,52
6334,6334,0,0,94
6335,6335,1,1,66
6336,6336,1,1,24
6337,6337,1,1,69
6338,6338,1,1,41
6339,6339,1,1,13
6340,6340,1,1,39
6341,6341,0,0,25
6342,6342,1,1,61
6343,6343,1,1,48
6344,6344,1,1,44
6345,6345,0,0,49
6346,6346,1,0,38
6347,6347,0,0,65
6348,6348,0,0,50
6349,6349,0,0,95
6350,6350,0,0,35
6351,6351,1,1,54
6352,6352,0,0,60
6353,6353,1,0,21
6354,6354,1,0,56
6355,6355,1,0,72
6356,6356,1,0,93
6357,6357,0,0,98
6358,6358,1,1,73
6359,6359,0,0,52
6360,6360,1,1,89
6361,6361,1,1,24
6362,6362,0,1,59
6363,6363,1,1,75
6364,6364,1,1,20
6365,6365,0,0,7
6366,6366,1,1,92
6367,6367,0,0,47
6368,6368,1,0,5
6369,6369,1,1,63
6370,6370,1,1,39
6371,6371,0,0,57
6372,6372,0,0,79
6373,6373,1,0,67
6374,6374,1,1,2
6375,6375,0,0,18
6376,6376,1,0,76
6377,6377,1,1,27
6378,6378,1,1,81
6379,6379,1,0,89
6380,6380,1,0,83
6381,6381,1,0,60
6382,6382,1,1,48
6383,6383,0,0,11
6384,6384,1,0,2
6385,6385,1,0,30
6386,6386,1,0,2
6387,6387,1,1,21
6388,6388,1,1,82
6389,6389,0,0,95
6390,6390,1,1,94
6391,6391,0,0,50
6392,6392,1,1,71
6393,6393,1,1,75
6394,6394,1,0,79
6395,6395,1,0,42
6396,6396,1,0,75
6397,6397,0,0,18
6398,6398,1,0,89
6399,6399,1,0,50
6400,6400,0,0,70
6401,6401,1,0,42
6402,6402,1,1,67
6403,6403,1,1,81
6404,6404,0,0,67
6405,6405,0,0,96
6406,6406,1,1,17
6407,6407,1,0,76
6408,6408,1,1,5
6409,6409,0,0,64
6410,6410,0,1,69
6411,6411,1,1,13
6412,6412,1,1,37
6413,6413,1,1,94
6414,6414,0,0,54
6415,6415,1,1,0
6416,6416,1,1,48
6417,6417,1,0,15
6418,6418,1,1,15
6419,6419,1,1,39
6420,6420,0,0,23
6421,6421,1,1,82
6422,6422,1,1,31
6423,6423,1,0,94
6424,6424,0,0,78
6425,6425,1,1,68
6426,6426,1,0,52
6427,6427,1,0,19
6428,6428,1,1,4
6429,6429,0,0,56
6430,6430,1,0,89
6431,6431,0,0,37
6432,6432,0,0,49
6433,6433,1,0,97
6434,6434,0,0,18
6435,6435,1,1,93
6436,6436,0,0,2
6437,6437,0,0,44
6438,6438,1,1,26
6439,6439,0,0,64
6440,6440,1,1,9
6441,6441,1,1,66
6442,6442,1,0,44
6443,6443,1,0,59
6444,6444,1,1,33
6445,6445,1,0,79
6446,6446,1,1,63
6447,6447,0,0,50
6448,6448,1,0,43
6449,6449,0,0,81
6450,6450,1,0,78
6451,6451,1,1,25
6452,6452,1,0,32
6453,6453,1,0,18
6454,6454,1,1,40
6455,6455,0,0,78
6456,6456,1,0,80
6457,6457,1,1,16
6458,6458,1,0,45
6459,6459,1,1,45
6460,6460,1,1,12
6461,6461,1,1,99
6462,6462,0,0,44
6463,6463,1,1,6
6464,6464,1,1,41
6465,6465,0,0,11
6466,6466,0,0,76
6467,6467,1,0,18
6468,6468,1,0,44
6469,6469,1,0,34
6470,6470,1,1,32
6471,6471,1,1,30
6472,6472,0,1,69
6473,6473,1,0,72
6474,6474,1,1,85
6475,6475,1,1,15
6476,6476,1,0,92
6477,6477,1,1,5
6478,6478,1,1,71
6479,6479,1,0,52
6480,6480,0,1,59
6481,6481,1,1,88
6482,6482,1,1,22
6483,6483,0,0,6
6484,6484,0,0,15
6485,6485,0,0,37
6486,6486,0,0,85
6487,6487,1,1,56
6488,6488,1,1,99
6489,6489,0,0,93
6490,6490,1,1,22
6491,6491,1,1,20
6492,6492,0,0,63
6493,6493,0,0,78
6494,6494,0,0,21
6495,6495,1,1,29
6496,6496,0,1,65
6497,6497,1,1,91
6498,6498,1,1,64
6499,6499,0,0,43
6500,6500,1,1,22
6501,6501,1,1,49
6502,6502,1,0,26
6503,6503,0,0,28
6504,6504,0,1,59
6505,6505,0,0,26
6506,6506,1,1,85
6507,6507,1,1,9
6508,6508,1,1,22
6509,6509,1,1,29
6510,6510,0,0,87
6511,6511,1,0,32
6512,6512,1,1,94
6513,6513,0,0,65
6514,6514,1,0,25
6515,6515,0,0,4
6516,6516,1,1,53
6517,6517,1,1,12
6518,6518,0,0,18
6519,6519,0,0,57
6520,6520,1,0,99
6521,6521,1,0,88
6522,6522,0,0,39
6523,6523,0,0,33
6524,6524,1,0,78
6525,6525,0,0,95
6526,6526,0,1,55
6527,6527,0,0,68
6528,6528,1,0,97
6529,6529,1,0,37
6530,6530,0,0,25
6531,6531,1,1,87
6532,6532,0,0,53
6533,6533,0,1,65
6534,6534,0,0,46
6535,6535,1,0,44
6536,6536,1,0,57
6537,6537,0,0,5
6538,6538,0,0,3
6539,6539,0,0,4
6540,6540,1,0,26
6541,6541,0,0,14
6542,6542,1,1,96
6543,6543,1,1,39
6544,6544,0,0,42
6545,6545,1,1,34
6546,6546,0,0,95
6547,6547,1,1,48
6548,6548,1,1,56
6549,6549,1,0,18
6550,6550,0,0,83
6551,6551,0,0,62
6552,6552,0,0,33
6553,6553,1,1,8
6554,6554,0,0,33
6555,6555,1,0,66
6556,6556,1,0,81
6557,6557,0,0,68
6558,6558,1,1,51
6559,6559,1,1,10
6560,6560,1,0,77
6561,6561,0,0,66
6562,6562,1,1,33
6563,6563,1,0,60
6564,6564,1,1,43
6565,6565,0,0,78
6566,6566,1,0,50
6567,6567,1,1,31
6568,6568,0,0,25
6569,6569,1,0,49
6570,6570,0,1,99
6571,6571,0,0,7
6572,6572,1,1,68
6573,6573,1,0,98
6574,6574,1,1,58
6575,6575,1,0,51
6576,6576,0,0,73
6577,6577,1,0,36
6578,6578,0,1,65
6579,6579,1,1,78
6580,6580,1,0,55
6581,6581,0,0,28
6582,6582,1,1,25
6583,6583,0,0,64
6584,6584,1,1,86
6585,6585,1,0,35
6586,6586,0,1,49
6587,6587,0,1,70
6588,6588,0,0,52
6589,6589,0,0,95
6590,6590,0,1,32
6591,6591,1,1,5
6592,6592,0,0,96
6593,6593,1,1,71
6594,6594,1,1,20
6595,6595,1,0,59
6596,6596,1,1,67
6597,6597,1,1,28
6598,6598,1,1,76
6599,6599,1,1,31
6600,6600,0,0,85
6601,6601,0,0,83
6602,6602,1,1,9
6603,6603,1,0,4
6604,6604,1,0,54
6605,6605,0,0,8
6606,6606,1,0,11
6607,6607,0,1,52
6608,6608,1,0,84
6609,6609,0,0,93
6610,6610,0,0,55
6611,6611,0,0,2
6612,6612,1,0,52
6613,6613,1,1,73
6614,6614,1,1,87
6615,6615,1,1,62
6616,6616,1,1,15
6617,6617,1,0,11
6618,6618,0,0,56
6619,6619,1,1,20
6620,6620,1,0,47
6621,6621,1,1,96
6622,6622,0,0,21
6623,6623,0,1,65
6624,6624,1,1,35
6625,6625,0,0,18
6626,6626,0,0,74
6627,6627,1,1,24
6628,6628,1,1,2
6629,6629,1,1,17
6630,6630,1,1,36
6631,6631,1,0,80
6632,6632,0,0,24
6633,6633,1,1,41
6634,6634,1,1,32
6635,6635,1,1,23
6636,6636,1,1,76
6637,6637,1,0,44
6638,6638,1,1,91
6639,6639,1,1,21
6640,6640,1,1,81
6641,6641,0,0,62
6642,6642,1,0,55
6643,6643,0,0,96
6644,6644,0,0,55
6645,6645,0,0,13
6646,6646,1,0,31
6647,6647,1,1,82
6648,6648,1,0,64
6649,6649,0,0,23
6650,6650,1,0,49
6651,6651,0,0,2
6652,6652,1,1,97
6653,6653,1,0,58
6654,6654,1,0,43
6655,6655,1,1,20
6656,6656,1,1,86
6657,6657,1,1,22
6658,6658,1,0,32
6659,6659,1,0,18
6660,6660,1,1,53
6661,6661,1,1,60
6662,6662,1,0,36
6663,6663,1,0,83
6664,6664,0,0,55
6665,6665,1,1,32
6666,6666,1,1,66
6667,6667,0,0,78
6668,6668,1,1,51
6669,6669,0,0,21
6670,6670,1,1,69
6671,6671,1,0,28
6672,6672,0,0,35
6673,6673,1,1,22
6674,6674,1,1,49
6675,6675,1,0,21
6676,6676,1,0,93
6677,6677,1,1,1
6678,6678,0,0,72
6679,6679,1,0,51
6680,6680,0,0,73
6681,6681,1,1,51
6682,6682,0,0,27
6683,6683,1,1,92
6684,6684,1,1,76
6685,6685,0,0,96
6686,6686,1,0,31
6687,6687,1,1,82
6688,6688,1,1,75
6689,6689,1,1,61
6690,6690,1,0,55
6691,6691,1,1,90
6692,6692,1,1,78
6693,6693,1,1,34
6694,6694,1,0,87
6695,6695,0,0,99
6696,6696,1,1,85
6697,6697,0,0,53
6698,6698,1,0,2
6699,6699,1,1,14
6700,6700,0,0,50
6701,6701,1,1,1
6702,6702,0,0,72
6703,6703,1,1,90
6704,6704,1,1,64
6705,6705,0,0,38
6706,6706,1,1,12
6707,6707,1,0,91
6708,6708,1,1,47
6709,6709,1,0,2
6710,6710,1,0,99
6711,6711,0,0,78
6712,6712,0,0,94
6713,6713,1,0,8
6714,6714,0,0,5
6715,6715,1,0,27
6716,6716,0,0,2
6717,6717,0,0,23
6718,6718,1,1,21
6719,6719,1,1,28
6720,6720,1,0,8
6721,6721,0,0,38
6722,6722,1,1,67
6723,6723,1,1,75
6724,6724,1,1,40
6725,6725,0,1,37
6726,6726,0,0,42
6727,6727,1,1,95
6728,6728,1,0,63
6729,6729,1,1,51
6730,6730,1,1,48
6731,6731,1,0,65
6732,6732,1,0,6
6733,6733,0,0,33
6734,6734,0,0,5
6735,6735,0,0,34
6736,6736,1,0,49
6737,6737,1,1,14
6738,6738,0,0,0
6739,6739,1,0,23
6740,6740,1,1,78
6741,6741,1,1,47
6742,6742,1,0,81
6743,6743,1,1,41
6744,6744,1,1,76
6745,6745,0,0,78
6746,6746,1,1,97
6747,6747,0,0,79
6748,6748,1,1,24
6749,6749,1,1,76
6750,6750,1,1,57
6751,6751,0,0,74
6752,6752,0,0,15
6753,6753,0,0,29
6754,6754,1,1,54
6755,6755,1,0,92
6756,6756,0,0,93
6757,6757,1,0,4
6758,6758,1,1,2
6759,6759,1,1,1
6760,6760,1,1,39
6761,6761,1,0,98
6762,6762,0,0,17
6763,6763,1,0,74
6764,6764,1,1,81
6765,6765,1,1,74
6766,6766,1,0,64
6767,6767,1,0,42
6768,6768,1,0,59
6769,6769,1,1,69
6770,6770,0,0,0
6771,6771,1,1,66
6772,6772,0,0,87
6773,6773,1,1,52
6774,6774,1,0,22
6775,6775,1,0,11
6776,6776,0,0,71
6777,6777,1,1,39
6778,6778,1,1,15
6779,6779,0,0,18
6780,6780,1,0,36
6781,6781,1,1,23
6782,6782,1,1,41
6783,6783,1,1,94
6784,6784,1,1,45
6785,6785,1,1,17
6786,6786,0,0,1
6787,6787,1,0,62
6788,6788,1,0,9
6789,6789,0,0,74
6790,6790,1,1,37
6791,6791,0,0,12
6792,6792,1,0,77
6793,6793,1,1,69
6794,6794,1,0,72
6795,6795,1,1,22
6796,6796,1,1,75
6797,6797,1,1,45
6798,6798,0,0,72
6799,6799,0,0,48
6800,6800,1,1,24
6801,6801,1,0,28
6802,6802,1,1,4
6803,6803,1,0,57
6804,6804,1,0,10
6805,6805,1,0,2
6806,6806,1,1,0
6807,6807,0,0,26
6808,6808,1,1,7
6809,6809,1,1,94
6810,6810,1,0,68
6811,6811,1,1,66
6812,6812,1,1,17
6813,6813,0,0,25
6814,6814,0,0,81
6815,6815,1,0,77
6816,6816,0,0,77
6817,6817,1,1,77
6818,6818,1,0,26
6819,6819,1,1,35
6820,6820,1,1,52
6821,6821,1,1,70
6822,6822,1,1,29
6823,6823,1,1,94
6824,6824,1,1,37
6825,6825,1,1,83
6826,6826,1,1,40
6827,6827,1,1,0
6828,6828,0,0,54
6829,6829,1,0,96
6830,6830,1,1,4
6831,6831,1,1,78
6832,6832,1,0,80
6833,6833,1,1,6
6834,6834,1,1,85
6835,6835,1,0,59
6836,6836,1,1,96
6837,6837,1,0,8
6838,6838,0,0,93
6839,6839,1,1,62
6840,6840,1,1,25
6841,6841,0,0,86
6842,6842,0,0,45
6843,6843,0,1,56
6844,6844,1,1,93
6845,6845,1,1,82
6846,6846,0,0,47
6847,6847,0,0,92
6848,6848,1,1,8
6849,6849,1,1,19
6850,6850,1,0,67
6851,6851,1,0,4
6852,6852,1,1,86
6853,6853,0,0,15
6854,6854,0,0,27
6855,6855,0,0,26
6856,6856,1,0,38
6857,6857,1,1,57
6858,6858,0,0,5
6859,6859,1,1,10
6860,6860,1,1,40
6861,6861,0,0,37
6862,6862,1,0,33
6863,6863,0,0,31
6864,6864,1,1,68
6865,6865,1,0,8
6866,6866,1,1,89
6867,6867,1,1,69
6868,6868,1,1,95
6869,6869,1,0,43
6870,6870,1,1,60
6871,6871,0,0,2
6872,6872,0,1,83
6873,6873,1,1,12
6874,6874,1,1,90
6875,6875,1,1,2
6876,6876,1,1,54
6877,6877,1,1,45
6878,6878,0,0,67
6879,6879,0,0,80
6880,6880,1,0,3
6881,6881,1,1,68
6882,6882,1,0,17
6883,6883,0,0,10
6884,6884,1,1,81
6885,6885,0,0,37
6886,6886,1,1,9
6887,6887,1,1,99
6888,6888,0,0,80
6889,6889,1,0,84
6890,6890,1,0,22
6891,6891,0,1,73
6892,6892,1,0,23
6893,6893,0,0,10
6894,6894,0,0,19
6895,6895,0,0,65
6896,6896,0,1,70
6897,6897,0,0,70
6898,6898,0,0,4
6899,6899,1,1,9
6900,6900,1,1,86
6901,6901,1,1,91
6902,6902,1,1,26
6903,6903,0,0,17
6904,6904,1,1,30
6905,6905,1,1,12
6906,6906,1,0,54
6907,6907,0,0,25
6908,6908,0,0,73
6909,6909,0,0,84
6910,6910,1,1,67
6911,6911,1,1,51
6912,6912,0,0,5
6913,6913,1,0,19
6914,6914,1,0,48
6915,6915,1,0,81
6916,6916,0,0,6
6917,6917,1,1,38
6918,6918,0,0,71
6919,6919,0,0,26
6920,6920,1,1,81
6921,6921,0,0,17
6922,6922,1,1,0
6923,6923,1,0,64
6924,6924,1,0,42
6925,6925,1,1,77
6926,6926,1,1,52
6927,6927,0,1,54
6928,6928,1,1,82
6929,6929,0,0,60
6930,6930,0,0,96
6931,6931,1,1,53
6932,6932,1,1,21
6933,6933,1,1,18
6934,6934,0,0,62
6935,6935,1,1,36
6936,6936,1,1,44
6937,6937,1,1,35
6938,6938,1,1,31
6939,6939,1,1,62
6940,6940,0,0,25
6941,6941,0,0,51
6942,6942,1,1,28
6943,6943,1,1,20
6944,6944,1,0,92
6945,6945,0,0,96
6946,6946,1,0,21
6947,6947,0,0,41
6948,6948,0,0,80
6949,6949,1,0,18
6950,6950,1,1,56
6951,6951,0,0,42
6952,6952,1,1,76
6953,6953,1,1,71
6954,6954,0,1,89
6955,6955,0,0,33
6956,6956,0,0,54
6957,6957,1,1,60
6958,6958,0,1,78
6959,6959,1,0,84
6960,6960,1,1,24
6961,6961,1,0,37
6962,6962,1,0,86
6963,6963,1,1,76
6964,6964,1,0,84
6965,6965,1,1,51
6966,6966,1,1,60
6967,6967,1,1,97
6968,6968,1,1,29
6969,6969,1,1,65
6970,6970,0,0,31
6971,6971,0,0,8
6972,6972,1,1,83
6973,6973,1,0,59
6974,6974,1,0,96
6975,6975,1,1,53
6976,6976,1,1,32
6977,6977,0,0,7
6978,6978,1,1,87
6979,6979,0,0,0
6980,6980,1,1,46
6981,6981,0,0,12
6982,6982,0,0,99
6983,6983,0,1,52
6984,6984,1,1,24
6985,6985,0,0,4
6986,6986,1,1,54
6987,6987,1,0,85
6988,6988,0,0,36
6989,6989,1,1,75
6990,6990,0,0,3
6991,6991,1,1,80
6992,6992,0,0,17
6993,6993,1,1,92
6994,6994,1,0,84
6995,6995,1,1,61
6996,6996,0,0,80
6997,6997,0,0,38
6998,6998,1,1,39
6999,6999,1,0,29
7000,7000,1,1,35
7001,7001,1,1,91
7002,7002,0,0,77
7003,7003,1,1,7
7004,7004,0,0,77
7005,7005,1,0,96
7006,7006,1,1,89
7007,7007,1,1,83
7008,7008,0,0,1
7009,7009,1,0,1
7010,7010,0,0,52
7011,7011,1,1,75
7012,7012,1,1,9
7013,7013,1,1,25
7014,7014,1,1,87
7015,7015,1,0,59
7016,7016,1,1,38
7017,7017,1,0,82
7018,7018,0,0,44
7019,7019,1,1,6
7020,7020,0,0,45
7021,7021,1,1,34
7022,7022,1,0,14
7023,7023,1,0,14
7024,7024,1,0,46
7025,7025,1,0,70
7026,7026,1,0,17
7027,7027,0,0,25
7028,7028,1,1,97
7029,7029,0,1,30
7030,7030,1,0,69
7031,7031,1,1,59
7032,7032,1,0,50
7033,7033,1,1,86
7034,7034,0,0,28
7035,7035,0,0,44
7036,7036,1,0,66
7037,7037,0,1,2
7038,7038,0,0,11
7039,7039,1,1,49
7040,7040,1,0,26
7041,7041,1,1,53
7042,7042,0,0,95
7043,7043,1,1,85
7044,7044,1,1,46
7045,7045,0,0,90
7046,7046,0,0,84
7047,7047,0,0,10
7048,7048,1,1,71
7049,7049,1,1,14
7050,7050,1,0,87
7051,7051,1,0,37
7052,7052,1,1,86
7053,7053,1,0,72
7054,7054,1,1,28
7055,7055,1,1,93
7056,7056,1,1,62
7057,7057,0,0,19
7058,7058,1,0,41
7059,7059,0,0,11
7060,7060,0,0,4
7061,7061,1,0,46
7062,7062,1,1,36
7063,7063,1,1,20
7064,7064,1,1,57
7065,7065,1,1,1
7066,7066,1,0,96
7067,7067,0,0,50
7068,7068,0,1,55
7069,7069,1,0,59
7070,7070,0,0,81
7071,7071,0,0,44
7072,7072,1,1,23
7073,7073,1,1,14
7074,7074,1,1,53
7075,7075,1,0,50
7076,7076,1,1,2
7077,7077,1,1,9
7078,7078,1,0,42
7079,7079,1,1,21
7080,7080,1,1,12
7081,7081,1,0,73
7082,7082,1,1,29
7083,7083,1,0,81
7084,7084,0,0,84
