,sample_idx,Gowal2020Uncovering_28_10_extra_mra1_255_is_acc,Gowal2020Uncovering_28_10_extra_mra1_255_is_rob1_255,Gowal2020Uncovering_28_10_extra_mra1_255_pred
5949,5949,1,1,6
5950,5950,1,1,9
5951,5951,1,1,0
5952,5952,1,1,9
5953,5953,1,1,7
5954,5954,1,1,8
5955,5955,1,1,5
5956,5956,1,1,4
5957,5957,1,1,4
5958,5958,1,1,9
5959,5959,1,1,4
5960,5960,0,0,6
5961,5961,1,1,6
5962,5962,1,1,6
5963,5963,1,1,9
5964,5964,1,1,9
5965,5965,1,1,7
5966,5966,1,1,9
5967,5967,1,1,9
5968,5968,1,1,0
5969,5969,1,1,5
5970,5970,1,1,1
5971,5971,1,1,1
5972,5972,1,1,8
5973,5973,1,1,6
5974,5974,1,1,9
5975,5975,1,1,9
5976,5976,1,1,5
5977,5977,1,1,6
5978,5978,1,0,5
5979,5979,1,1,5
5980,5980,1,1,9
5981,5981,1,1,7
5982,5982,1,1,9
5983,5983,1,1,4
5984,5984,1,1,5
5985,5985,1,1,4
5986,5986,1,1,3
5987,5987,1,1,3
5988,5988,1,1,9
5989,5989,1,1,8
5990,5990,1,1,8
5991,5991,0,0,4
5992,5992,1,1,4
5993,5993,1,1,8
5994,5994,1,0,4
5995,5995,1,1,0
5996,5996,1,1,4
5997,5997,1,1,0
5998,5998,1,1,7
5999,5999,1,1,2
6000,6000,1,1,8
6001,6001,1,1,0
6002,6002,1,1,2
6003,6003,1,1,0
6004,6004,1,1,7
6005,6005,1,1,4
6006,6006,1,1,0
6007,6007,1,1,6
6008,6008,0,0,2
6009,6009,1,1,3
6010,6010,1,1,1
6011,6011,1,1,7
6012,6012,1,1,4
6013,6013,1,1,6
6014,6014,0,0,4
6015,6015,1,1,0
6016,6016,0,0,3
6017,6017,1,1,9
6018,6018,1,1,5
6019,6019,1,1,6
6020,6020,1,1,6
6021,6021,1,1,3
6022,6022,1,1,0
6023,6023,1,1,5
6024,6024,1,1,2
6025,6025,1,1,6
6026,6026,1,1,3
6027,6027,1,1,3
6028,6028,1,0,8
6029,6029,1,1,0
6030,6030,1,1,8
6031,6031,1,0,5
6032,6032,1,1,4
6033,6033,1,1,2
6034,6034,1,1,9
6035,6035,0,0,3
6036,6036,1,1,0
6037,6037,1,1,5
6038,6038,1,1,4
6039,6039,1,1,8
6040,6040,1,1,2
6041,6041,1,0,7
6042,6042,1,1,6
6043,6043,1,1,5
6044,6044,1,1,7
6045,6045,1,1,8
6046,6046,1,1,2
6047,6047,1,1,0
6048,6048,1,1,1
6049,6049,1,1,8
6050,6050,1,1,2
6051,6051,1,1,4
6052,6052,1,1,8
6053,6053,1,1,4
6054,6054,1,1,3
6055,6055,1,1,0
6056,6056,1,1,4
6057,6057,1,1,0
6058,6058,1,1,1
6059,6059,1,1,9
6060,6060,1,1,3
6061,6061,1,1,0
6062,6062,1,1,3
6063,6063,1,1,6
6064,6064,1,1,5
6065,6065,1,1,5
6066,6066,1,1,2
6067,6067,1,1,8
6068,6068,0,0,3
6069,6069,1,1,0
6070,6070,0,0,9
6071,6071,1,1,7
6072,6072,1,1,5
6073,6073,1,1,2
6074,6074,1,1,4
6075,6075,1,1,3
6076,6076,1,1,7
6077,6077,0,1,8
6078,6078,1,1,2
6079,6079,1,1,3
6080,6080,1,1,1
6081,6081,1,1,0
6082,6082,1,1,0
6083,6083,0,0,6
6084,6084,1,1,1
6085,6085,1,1,2
6086,6086,1,1,1
6087,6087,1,1,4
6088,6088,1,1,6
6089,6089,1,1,7
6090,6090,1,1,1
6091,6091,1,1,0
6092,6092,1,1,5
6093,6093,1,1,2
6094,6094,1,1,5
6095,6095,1,1,9
6096,6096,1,1,2
6097,6097,1,1,5
6098,6098,1,1,6
6099,6099,1,1,7
6100,6100,1,1,1
6101,6101,1,1,9
6102,6102,1,1,3
6103,6103,1,1,6
6104,6104,1,1,1
6105,6105,1,1,0
6106,6106,1,1,2
6107,6107,1,1,9
6108,6108,1,1,4
6109,6109,1,1,2
6110,6110,1,1,9
6111,6111,1,1,3
6112,6112,1,1,8
6113,6113,1,1,2
6114,6114,1,1,9
6115,6115,1,1,8
6116,6116,1,1,5
6117,6117,1,1,1
6118,6118,1,1,0
6119,6119,1,1,1
6120,6120,1,1,5
6121,6121,1,1,2
6122,6122,1,1,5
6123,6123,1,1,6
6124,6124,1,1,8
6125,6125,1,1,8
6126,6126,1,1,3
6127,6127,1,0,5
6128,6128,1,1,0
6129,6129,1,1,4
6130,6130,1,1,1
6131,6131,1,1,3
6132,6132,1,1,7
6133,6133,1,1,0
6134,6134,0,0,9
6135,6135,1,0,3
6136,6136,1,1,9
6137,6137,1,1,2
6138,6138,1,1,3
6139,6139,1,1,9
6140,6140,1,1,9
6141,6141,1,1,8
6142,6142,0,0,3
6143,6143,1,1,9
6144,6144,1,1,7
6145,6145,1,0,2
6146,6146,1,0,0
6147,6147,1,1,9
6148,6148,1,1,4
6149,6149,1,1,7
6150,6150,1,1,1
6151,6151,0,0,3
6152,6152,1,1,6
6153,6153,1,1,4
6154,6154,1,1,4
6155,6155,1,1,8
6156,6156,1,1,9
6157,6157,1,1,0
6158,6158,1,1,7
6159,6159,1,1,1
6160,6160,1,1,2
6161,6161,1,1,4
6162,6162,1,1,0
6163,6163,1,1,3
6164,6164,1,1,7
6165,6165,1,1,5
6166,6166,1,1,1
6167,6167,1,1,9
6168,6168,1,1,3
6169,6169,1,0,5
6170,6170,1,0,2
6171,6171,1,1,4
6172,6172,1,1,1
6173,6173,1,1,1
6174,6174,1,1,3
6175,6175,1,1,3
6176,6176,1,1,9
6177,6177,1,1,2
6178,6178,1,0,5
6179,6179,1,1,8
6180,6180,1,1,0
6181,6181,1,1,8
6182,6182,1,1,1
6183,6183,0,1,3
6184,6184,1,1,1
6185,6185,1,1,5
6186,6186,1,1,9
6187,6187,1,1,0
6188,6188,1,1,9
6189,6189,1,1,2
6190,6190,1,1,4
6191,6191,1,1,0
6192,6192,1,1,6
6193,6193,1,1,9
6194,6194,1,1,1
6195,6195,1,1,1
6196,6196,1,1,3
6197,6197,1,0,4
6198,6198,1,1,9
6199,6199,1,1,5
6200,6200,1,1,3
6201,6201,0,0,2
6202,6202,1,0,3
6203,6203,1,1,3
6204,6204,1,1,4
6205,6205,1,1,1
6206,6206,1,1,5
6207,6207,1,1,9
6208,6208,1,1,8
6209,6209,1,1,7
6210,6210,1,1,4
6211,6211,1,1,8
6212,6212,1,1,7
6213,6213,1,0,3
6214,6214,1,1,5
6215,6215,1,1,2
6216,6216,1,1,5
6217,6217,1,1,8
6218,6218,1,0,9
6219,6219,1,1,7
6220,6220,1,1,2
6221,6221,1,1,0
6222,6222,1,1,0
6223,6223,1,1,7
6224,6224,1,1,5
6225,6225,1,1,3
6226,6226,1,1,5
6227,6227,1,1,7
6228,6228,1,1,4
6229,6229,1,1,6
6230,6230,1,1,2
6231,6231,1,1,8
6232,6232,1,1,2
6233,6233,1,1,7
6234,6234,1,1,7
6235,6235,1,1,6
6236,6236,1,1,1
6237,6237,1,1,3
6238,6238,1,1,8
6239,6239,1,1,6
6240,6240,1,1,2
6241,6241,1,1,0
6242,6242,1,1,4
6243,6243,1,1,4
6244,6244,1,1,8
6245,6245,1,1,6
6246,6246,1,1,4
6247,6247,1,1,0
6248,6248,1,1,2
6249,6249,1,1,5
6250,6250,1,1,4
6251,6251,1,1,1
6252,6252,1,1,2
6253,6253,0,0,6
6254,6254,1,1,4
6255,6255,1,1,6
6256,6256,1,1,9
6257,6257,0,0,3
6258,6258,1,1,0
6259,6259,1,1,5
6260,6260,1,1,2
6261,6261,1,1,0
6262,6262,1,1,8
6263,6263,1,1,2
6264,6264,1,1,6
6265,6265,1,1,4
6266,6266,1,1,7
6267,6267,1,1,9
6268,6268,1,1,5
6269,6269,1,1,7
6270,6270,1,1,2
6271,6271,1,0,6
6272,6272,1,1,2
6273,6273,1,1,1
6274,6274,1,1,9
6275,6275,1,1,9
6276,6276,1,1,7
6277,6277,1,1,2
6278,6278,1,1,5
6279,6279,1,1,1
6280,6280,1,1,8
6281,6281,1,1,1
6282,6282,1,1,6
6283,6283,1,1,3
6284,6284,1,1,0
6285,6285,1,1,8
6286,6286,1,1,8
6287,6287,1,1,5
6288,6288,1,1,6
6289,6289,1,1,9
6290,6290,1,1,9
6291,6291,1,1,9
6292,6292,1,1,6
6293,6293,1,1,3
6294,6294,1,1,0
6295,6295,1,1,8
6296,6296,1,1,8
6297,6297,1,1,5
6298,6298,1,1,3
6299,6299,1,0,3
6300,6300,1,1,1
6301,6301,1,1,1
6302,6302,1,1,0
6303,6303,1,1,7
6304,6304,1,1,0
6305,6305,1,1,6
6306,6306,1,1,0
6307,6307,1,1,4
6308,6308,1,1,4
6309,6309,1,1,6
6310,6310,1,1,5
6311,6311,1,1,3
6312,6312,1,1,2
6313,6313,1,1,9
6314,6314,1,1,6
6315,6315,1,1,6
6316,6316,1,1,7
6317,6317,1,1,9
6318,6318,1,1,7
6319,6319,1,1,7
6320,6320,1,1,0
6321,6321,1,1,8
6322,6322,1,1,4
6323,6323,1,1,2
6324,6324,1,1,7
6325,6325,1,1,7
6326,6326,1,1,7
6327,6327,1,1,4
6328,6328,1,1,0
6329,6329,1,1,1
6330,6330,1,1,6
6331,6331,1,1,0
6332,6332,1,1,5
6333,6333,1,1,3
6334,6334,1,1,0
6335,6335,1,1,2
6336,6336,1,1,4
6337,6337,1,1,9
6338,6338,1,1,7
6339,6339,1,1,3
6340,6340,1,1,3
6341,6341,1,1,2
6342,6342,1,1,8
6343,6343,1,1,8
6344,6344,1,1,5
6345,6345,1,1,3
6346,6346,1,1,8
6347,6347,1,1,0
6348,6348,1,1,8
6349,6349,1,1,0
6350,6350,1,1,0
6351,6351,1,1,0
6352,6352,1,1,2
6353,6353,1,1,2
6354,6354,1,1,7
6355,6355,1,1,0
6356,6356,1,1,7
6357,6357,1,1,7
6358,6358,1,1,7
6359,6359,1,1,2
6360,6360,1,1,2
6361,6361,1,1,0
6362,6362,1,1,4
6363,6363,1,1,0
6364,6364,1,0,3
6365,6365,1,1,7
6366,6366,1,1,8
6367,6367,1,1,4
6368,6368,1,1,7
6369,6369,1,1,9
6370,6370,1,1,6
6371,6371,1,1,1
6372,6372,1,1,1
6373,6373,1,1,6
6374,6374,1,1,9
6375,6375,1,1,3
6376,6376,1,1,8
6377,6377,1,1,9
6378,6378,1,1,5
6379,6379,1,1,8
6380,6380,1,1,3
6381,6381,1,1,9
6382,6382,1,1,4
6383,6383,1,1,3
6384,6384,1,1,7
6385,6385,1,1,5
6386,6386,1,1,5
6387,6387,1,1,2
6388,6388,1,1,7
6389,6389,1,1,5
6390,6390,1,1,7
6391,6391,1,1,9
6392,6392,1,1,6
6393,6393,1,1,3
6394,6394,1,1,0
6395,6395,1,1,8
6396,6396,1,1,4
6397,6397,1,1,5
6398,6398,1,1,6
6399,6399,1,1,1
6400,6400,1,1,0
6401,6401,1,1,4
6402,6402,1,1,8
6403,6403,1,1,4
6404,6404,1,1,7
6405,6405,1,1,1
6406,6406,1,1,3
6407,6407,1,1,2
6408,6408,1,1,0
6409,6409,1,1,9
6410,6410,1,1,1
6411,6411,1,1,8
6412,6412,1,0,8
6413,6413,1,1,6
6414,6414,1,1,8
6415,6415,1,1,1
6416,6416,1,1,7
6417,6417,1,1,1
6418,6418,1,1,0
6419,6419,0,1,8
6420,6420,1,1,7
6421,6421,1,1,6
6422,6422,1,1,4
6423,6423,1,0,5
6424,6424,1,1,8
6425,6425,1,1,2
6426,6426,1,1,1
6427,6427,1,1,2
6428,6428,1,1,5
6429,6429,1,1,8
6430,6430,1,1,1
6431,6431,1,1,1
6432,6432,1,1,8
6433,6433,1,1,8
6434,6434,1,1,0
6435,6435,1,1,9
6436,6436,1,1,0
6437,6437,1,1,0
6438,6438,1,1,4
6439,6439,1,1,3
6440,6440,1,1,3
6441,6441,1,1,5
6442,6442,1,1,6
6443,6443,1,1,6
6444,6444,0,0,5
6445,6445,1,1,1
6446,6446,0,0,2
6447,6447,1,1,4
6448,6448,1,1,7
6449,6449,1,1,8
6450,6450,1,1,0
6451,6451,1,1,1
6452,6452,1,1,4
6453,6453,1,1,8
6454,6454,1,1,4
6455,6455,1,1,6
6456,6456,1,1,2
6457,6457,1,1,2
6458,6458,1,1,2
6459,6459,1,1,6
6460,6460,1,1,3
6461,6461,1,1,4
6462,6462,1,1,0
6463,6463,1,1,8
6464,6464,1,1,1
6465,6465,1,1,3
6466,6466,1,1,8
6467,6467,1,1,3
6468,6468,1,1,8
6469,6469,1,1,9
6470,6470,1,1,1
6471,6471,1,1,6
6472,6472,1,1,1
6473,6473,1,1,9
6474,6474,1,1,8
6475,6475,1,1,2
6476,6476,1,1,0
6477,6477,1,1,4
6478,6478,1,1,7
6479,6479,1,1,4
6480,6480,1,1,0
6481,6481,1,1,0
6482,6482,1,1,7
6483,6483,1,1,6
6484,6484,1,1,8
6485,6485,1,1,9
6486,6486,1,0,8
6487,6487,1,1,6
6488,6488,1,1,2
6489,6489,1,1,8
6490,6490,1,1,8
6491,6491,1,1,0
6492,6492,1,1,1
6493,6493,1,1,1
6494,6494,1,1,0
6495,6495,1,1,7
6496,6496,1,1,7
6497,6497,1,1,4
6498,6498,1,1,4
6499,6499,1,1,7
6500,6500,1,1,7
6501,6501,1,1,2
6502,6502,1,1,6
6503,6503,1,1,6
6504,6504,1,1,7
6505,6505,1,1,4
6506,6506,1,1,5
6507,6507,1,1,4
6508,6508,1,1,0
6509,6509,1,1,9
6510,6510,1,1,4
6511,6511,1,1,7
6512,6512,1,1,2
6513,6513,1,1,5
6514,6514,1,0,3
6515,6515,1,1,2
6516,6516,1,1,2
6517,6517,1,1,7
6518,6518,1,1,6
6519,6519,1,1,2
6520,6520,1,1,6
6521,6521,1,1,4
6522,6522,0,1,1
6523,6523,1,1,6
6524,6524,1,1,8
6525,6525,1,1,3
6526,6526,1,1,8
6527,6527,1,1,5
6528,6528,1,1,5
6529,6529,1,1,2
6530,6530,1,1,3
6531,6531,1,1,4
6532,6532,1,1,5
6533,6533,0,1,3
6534,6534,1,1,7
6535,6535,1,0,5
6536,6536,1,1,1
6537,6537,1,1,5
6538,6538,1,1,3
6539,6539,1,1,7
6540,6540,1,1,8
6541,6541,1,1,8
6542,6542,1,1,9
6543,6543,0,1,5
6544,6544,1,1,0
6545,6545,1,1,9
6546,6546,1,1,2
6547,6547,1,1,6
6548,6548,1,1,0
6549,6549,1,1,0
6550,6550,1,1,1
6551,6551,1,1,4
6552,6552,1,1,1
6553,6553,1,1,3
6554,6554,1,1,5
6555,6555,1,1,1
6556,6556,1,1,8
6557,6557,1,1,9
6558,6558,1,1,6
6559,6559,0,1,4
6560,6560,1,1,6
6561,6561,1,1,9
6562,6562,1,1,5
6563,6563,1,1,6
6564,6564,1,1,5
6565,6565,1,1,9
6566,6566,1,1,1
6567,6567,1,1,4
6568,6568,1,1,2
6569,6569,1,1,8
6570,6570,1,1,9
6571,6571,1,1,5
6572,6572,1,1,4
6573,6573,1,1,7
6574,6574,1,1,0
6575,6575,1,1,3
6576,6576,1,1,7
6577,6577,1,1,1
6578,6578,1,1,6
6579,6579,1,1,9
6580,6580,1,1,1
6581,6581,1,1,1
6582,6582,1,1,4
6583,6583,1,1,0
6584,6584,1,1,5
6585,6585,1,1,1
6586,6586,1,1,6
6587,6587,1,1,3
6588,6588,1,1,0
6589,6589,1,1,2
6590,6590,1,1,5
6591,6591,1,1,5
6592,6592,1,1,5
6593,6593,1,1,2
6594,6594,1,1,8
6595,6595,1,1,2
6596,6596,1,1,3
6597,6597,1,1,1
6598,6598,1,1,6
6599,6599,1,1,2
6600,6600,1,1,7
6601,6601,1,1,0
6602,6602,1,1,8
6603,6603,1,1,9
6604,6604,1,1,2
6605,6605,1,1,6
6606,6606,1,1,4
6607,6607,1,1,7
6608,6608,1,1,5
6609,6609,1,1,5
6610,6610,1,1,8
6611,6611,1,1,8
6612,6612,1,1,7
6613,6613,1,1,8
6614,6614,1,1,5
6615,6615,1,1,7
6616,6616,1,1,4
6617,6617,1,1,4
6618,6618,1,1,0
6619,6619,1,1,0
6620,6620,1,1,7
6621,6621,1,1,0
6622,6622,1,1,4
6623,6623,1,1,0
6624,6624,1,1,4
6625,6625,1,1,4
6626,6626,1,1,2
6627,6627,1,1,5
6628,6628,1,1,4
6629,6629,1,1,0
6630,6630,1,1,7
6631,6631,0,1,3
6632,6632,1,1,7
6633,6633,1,1,0
6634,6634,1,1,4
6635,6635,1,1,6
6636,6636,1,1,2
6637,6637,1,1,9
6638,6638,1,1,1
6639,6639,1,1,1
6640,6640,0,1,3
6641,6641,1,1,0
6642,6642,1,1,9
6643,6643,1,1,1
6644,6644,1,1,0
6645,6645,1,1,6
6646,6646,1,0,5
6647,6647,1,0,3
6648,6648,1,1,0
6649,6649,1,1,9
6650,6650,1,1,0
6651,6651,1,1,6
6652,6652,1,1,2
6653,6653,0,1,2
6654,6654,1,1,4
6655,6655,1,1,1
6656,6656,0,1,3
6657,6657,1,1,7
6658,6658,1,1,6
6659,6659,1,1,1
6660,6660,1,1,0
6661,6661,1,1,4
6662,6662,1,1,6
6663,6663,1,1,0
6664,6664,1,1,4
6665,6665,1,1,4
6666,6666,1,1,2
6667,6667,1,1,7
6668,6668,1,1,6
6669,6669,1,0,5
6670,6670,1,1,3
6671,6671,1,1,5
6672,6672,1,1,9
6673,6673,1,1,4
6674,6674,1,1,5
6675,6675,1,1,2
6676,6676,1,1,0
6677,6677,1,1,5
6678,6678,1,1,7
6679,6679,1,1,2
6680,6680,1,1,3
6681,6681,1,1,9
6682,6682,1,1,4
6683,6683,1,1,5
6684,6684,1,1,8
6685,6685,1,1,1
6686,6686,1,1,9
6687,6687,1,1,3
6688,6688,1,1,1
6689,6689,1,1,8
6690,6690,1,1,5
6691,6691,1,1,8
6692,6692,1,1,6
6693,6693,1,1,6
6694,6694,1,1,3
6695,6695,1,1,4
6696,6696,1,1,0
6697,6697,0,1,3
6698,6698,1,1,3
6699,6699,1,1,2
6700,6700,1,1,6
6701,6701,1,1,1
6702,6702,1,1,8
6703,6703,1,1,2
6704,6704,1,1,1
6705,6705,1,1,3
6706,6706,1,1,6
6707,6707,1,1,2
6708,6708,1,1,2
6709,6709,1,1,3
6710,6710,1,1,3
6711,6711,1,1,5
6712,6712,1,1,0
6713,6713,1,1,2
6714,6714,1,1,1
6715,6715,1,1,2
6716,6716,1,1,8
6717,6717,1,1,0
6718,6718,1,1,8
6719,6719,1,1,2
6720,6720,1,1,2
6721,6721,1,1,7
6722,6722,1,1,3
6723,6723,1,1,5
6724,6724,1,1,9
6725,6725,1,1,8
6726,6726,1,1,3
6727,6727,1,1,6
6728,6728,1,1,1
6729,6729,0,0,6
6730,6730,1,1,8
6731,6731,1,1,6
6732,6732,1,1,3
6733,6733,1,1,5
6734,6734,1,1,8
6735,6735,1,1,9
6736,6736,1,1,4
6737,6737,1,1,8
6738,6738,1,1,0
6739,6739,1,1,0
6740,6740,1,1,2
6741,6741,1,1,9
6742,6742,1,1,1
6743,6743,1,1,8
6744,6744,1,1,3
6745,6745,1,1,7
6746,6746,1,1,2
6747,6747,1,1,8
6748,6748,1,1,0
6749,6749,1,1,9
6750,6750,0,1,3
6751,6751,1,1,8
6752,6752,1,1,9
6753,6753,0,0,2
6754,6754,1,1,8
6755,6755,1,1,9
6756,6756,0,0,3
6757,6757,1,1,4
6758,6758,1,1,8
6759,6759,1,0,1
6760,6760,1,1,5
6761,6761,1,1,5
6762,6762,1,1,7
6763,6763,1,1,2
6764,6764,1,1,5
6765,6765,1,1,8
6766,6766,1,1,8
6767,6767,1,1,1
6768,6768,1,1,2
6769,6769,1,1,3
6770,6770,1,1,1
6771,6771,1,1,5
6772,6772,1,1,0
6773,6773,1,1,2
6774,6774,1,1,3
6775,6775,1,1,0
6776,6776,1,1,8
6777,6777,1,1,2
6778,6778,1,1,2
6779,6779,1,1,8
6780,6780,1,1,7
6781,6781,1,0,3
6782,6782,1,1,5
6783,6783,0,1,6
6784,6784,1,1,9
6785,6785,1,1,6
6786,6786,1,1,3
6787,6787,1,1,5
6788,6788,1,1,1
6789,6789,1,1,1
6790,6790,1,1,7
6791,6791,1,1,7
6792,6792,1,0,3
6793,6793,1,1,3
6794,6794,1,1,8
6795,6795,1,1,9
6796,6796,1,1,6
6797,6797,1,1,0
6798,6798,1,1,8
6799,6799,1,1,0
6800,6800,1,1,6
6801,6801,1,1,6
6802,6802,1,1,4
6803,6803,1,1,6
6804,6804,1,1,9
6805,6805,1,1,1
6806,6806,1,1,1
6807,6807,1,1,7
6808,6808,1,1,0
6809,6809,1,1,6
6810,6810,1,1,8
6811,6811,1,1,9
6812,6812,1,1,0
6813,6813,1,1,6
6814,6814,1,1,9
6815,6815,1,1,0
6816,6816,1,1,1
6817,6817,1,1,1
6818,6818,1,1,7
6819,6819,1,1,2
6820,6820,1,1,1
6821,6821,1,1,0
6822,6822,1,1,4
6823,6823,1,1,5
6824,6824,1,1,0
6825,6825,1,1,3
6826,6826,1,1,6
6827,6827,1,1,3
6828,6828,1,1,3
6829,6829,1,1,8
6830,6830,1,1,1
6831,6831,1,1,8
6832,6832,1,1,1
6833,6833,1,1,3
6834,6834,1,1,1
6835,6835,1,1,5
6836,6836,1,1,4
6837,6837,1,1,5
6838,6838,1,1,1
6839,6839,1,0,8
6840,6840,1,1,9
6841,6841,1,1,1
6842,6842,1,0,3
6843,6843,1,1,1
6844,6844,1,1,7
6845,6845,1,1,2
6846,6846,1,1,9
6847,6847,1,1,8
6848,6848,1,1,9
6849,6849,1,1,4
6850,6850,1,1,6
6851,6851,1,0,0
6852,6852,1,1,9
6853,6853,0,0,5
6854,6854,1,1,0
6855,6855,1,1,4
6856,6856,1,1,6
6857,6857,1,1,2
6858,6858,1,1,1
6859,6859,0,1,1
6860,6860,1,1,0
6861,6861,1,1,8
6862,6862,1,1,5
6863,6863,1,1,6
6864,6864,1,1,0
6865,6865,1,1,3
6866,6866,1,1,4
6867,6867,1,1,6
6868,6868,1,1,9
6869,6869,1,0,5
6870,6870,1,1,7
6871,6871,1,1,9
6872,6872,1,1,0
6873,6873,1,1,3
6874,6874,1,1,6
6875,6875,1,1,5
6876,6876,1,1,7
6877,6877,1,1,0
6878,6878,1,1,5
6879,6879,1,1,1
6880,6880,1,1,2
6881,6881,1,1,2
6882,6882,1,1,9
6883,6883,1,1,7
6884,6884,1,1,0
6885,6885,1,1,0
6886,6886,1,1,1
6887,6887,1,1,4
6888,6888,1,1,4
6889,6889,1,1,5
6890,6890,1,1,5
6891,6891,1,1,9
6892,6892,1,1,6
6893,6893,1,1,3
6894,6894,1,1,6
6895,6895,1,1,2
6896,6896,1,1,6
6897,6897,1,1,9
6898,6898,1,1,3
6899,6899,1,1,2
6900,6900,1,1,3
6901,6901,0,0,9
6902,6902,1,1,4
6903,6903,1,1,9
6904,6904,1,1,5
6905,6905,1,1,2
6906,6906,1,1,1
6907,6907,1,1,6
6908,6908,1,1,6
6909,6909,1,1,4
6910,6910,1,1,7
6911,6911,1,1,6
6912,6912,1,1,3
6913,6913,1,1,3
6914,6914,1,1,8
6915,6915,1,1,1
6916,6916,1,1,4
6917,6917,1,1,6
6918,6918,1,1,4
6919,6919,1,1,4
6920,6920,1,1,5
6921,6921,1,1,6
6922,6922,1,0,2
6923,6923,1,1,0
6924,6924,1,1,5
6925,6925,1,1,2
6926,6926,1,1,7
6927,6927,1,1,5
6928,6928,1,1,2
6929,6929,1,1,5
6930,6930,1,1,2
6931,6931,1,1,5
6932,6932,1,1,9
6933,6933,0,1,3
6934,6934,1,1,6
6935,6935,1,1,7
6936,6936,1,1,9
6937,6937,1,1,8
6938,6938,1,1,3
6939,6939,1,1,2
6940,6940,1,1,1
6941,6941,1,1,4
6942,6942,1,1,3
6943,6943,1,1,4
6944,6944,1,1,5
6945,6945,1,1,5
6946,6946,1,1,6
6947,6947,1,1,8
6948,6948,1,1,6
6949,6949,1,1,0
6950,6950,1,0,8
6951,6951,1,1,9
6952,6952,1,1,8
6953,6953,1,1,0
6954,6954,1,1,7
6955,6955,1,1,7
6956,6956,1,1,6
6957,6957,1,1,6
6958,6958,1,1,7
6959,6959,1,1,5
6960,6960,1,1,9
6961,6961,1,1,8
6962,6962,1,1,7
6963,6963,1,1,9
6964,6964,1,1,5
6965,6965,1,1,6
6966,6966,1,1,0
6967,6967,1,1,4
6968,6968,1,1,8
6969,6969,0,0,3
6970,6970,0,1,2
6971,6971,1,1,9
6972,6972,1,1,1
6973,6973,1,1,3
6974,6974,1,1,9
6975,6975,1,1,8
6976,6976,1,1,3
6977,6977,1,1,7
6978,6978,1,1,4
6979,6979,1,1,5
6980,6980,1,1,0
6981,6981,1,1,2
6982,6982,1,1,1
6983,6983,0,0,1
6984,6984,1,1,1
6985,6985,0,1,8
6986,6986,1,1,5
6987,6987,1,1,8
6988,6988,1,1,4
6989,6989,1,1,7
6990,6990,1,1,3
6991,6991,1,1,1
6992,6992,1,1,4
6993,6993,1,1,5
6994,6994,1,0,3
6995,6995,1,1,1
6996,6996,1,1,0
6997,6997,0,0,0
6998,6998,1,1,8
6999,6999,1,1,8
7000,7000,0,1,8
7001,7001,1,1,1
7002,7002,0,0,6
7003,7003,1,1,7
7004,7004,1,1,3
7005,7005,1,0,1
7006,7006,1,1,6
7007,7007,1,1,9
7008,7008,1,1,1
7009,7009,1,1,6
7010,7010,1,1,0
7011,7011,1,1,7
7012,7012,1,1,7
7013,7013,1,1,1
7014,7014,1,1,3
7015,7015,1,1,3
7016,7016,1,1,3
7017,7017,1,1,1
7018,7018,1,1,0
7019,7019,1,1,2
7020,7020,1,1,7
7021,7021,1,1,1
7022,7022,1,1,2
7023,7023,1,1,2
7024,7024,1,1,9
7025,7025,1,1,6
7026,7026,1,1,3
7027,7027,1,1,5
7028,7028,1,1,9
7029,7029,1,1,4
7030,7030,1,1,8
7031,7031,1,1,0
7032,7032,1,0,4
7033,7033,1,1,8
7034,7034,1,1,0
7035,7035,1,1,1
7036,7036,0,0,2
7037,7037,1,1,7
7038,7038,1,1,0
7039,7039,1,1,4
7040,7040,0,0,0
7041,7041,1,0,4
7042,7042,1,1,8
7043,7043,1,1,6
7044,7044,1,1,4
7045,7045,1,1,3
7046,7046,1,1,9
7047,7047,1,1,8
7048,7048,1,1,2
7049,7049,1,1,2
7050,7050,1,1,8
7051,7051,1,1,3
7052,7052,1,1,1
7053,7053,1,1,1
7054,7054,1,1,2
7055,7055,1,1,8
7056,7056,1,1,2
7057,7057,1,1,6
7058,7058,1,1,9
7059,7059,0,1,6
7060,7060,1,1,8
7061,7061,1,1,4
7062,7062,1,1,4
7063,7063,1,1,1
7064,7064,1,1,5
7065,7065,1,1,2
7066,7066,1,1,6
7067,7067,1,1,9
7068,7068,1,1,2
7069,7069,1,1,0
7070,7070,1,1,7
7071,7071,1,1,1
7072,7072,1,1,8
7073,7073,1,1,9
7074,7074,1,1,3
7075,7075,1,1,9
7076,7076,1,1,9
7077,7077,1,1,0
7078,7078,1,1,7
7079,7079,1,1,7
7080,7080,0,1,4
7081,7081,1,1,4
7082,7082,1,1,2
7083,7083,1,0,6
7084,7084,1,1,4
7085,7085,1,1,5
7086,7086,1,1,7
7087,7087,1,1,7
7088,7088,1,1,8
7089,7089,1,1,7
7090,7090,0,0,5
7091,7091,1,1,6
7092,7092,1,1,2
7093,7093,1,1,2
7094,7094,1,1,4
7095,7095,1,1,4
7096,7096,1,1,0
7097,7097,1,0,7
7098,7098,1,1,1
7099,7099,0,1,5
7100,7100,1,1,9
7101,7101,1,1,6
7102,7102,1,1,0
7103,7103,1,1,0
7104,7104,1,1,2
7105,7105,1,1,3
7106,7106,1,1,8
