,sample_idx,Rebuffi2021Fixing_28_10_cutmix_ddpm_adv_conf1_255,Rebuffi2021Fixing_28_10_cutmix_ddpm_adv_conf2_255,Rebuffi2021Fixing_28_10_cutmix_ddpm_adv_conf4_255,Rebuffi2021Fixing_28_10_cutmix_ddpm_is_acc,Rebuffi2021Fixing_28_10_cutmix_ddpm_is_rob1_255,Rebuffi2021Fixing_28_10_cutmix_ddpm_is_rob2_255,Rebuffi2021Fixing_28_10_cutmix_ddpm_is_rob4_255,Rebuffi2021Fixing_28_10_cutmix_ddpm_nat_conf,Rebuffi2021Fixing_28_10_cutmix_ddpm_pred
1726,1726,0.3417370319366455,0.33382949233055115,0.30849024653434753,1,1,1,1,0.3484307527542114,62
1727,1727,0.13511690497398374,0.15145502984523773,0.18722350895404816,0,0,0,0,0.14539511501789093,1
1728,1728,0.24232546985149386,0.2394665777683258,0.23116660118103027,0,1,1,1,0.24428050220012665,18
1729,1729,0.3295452892780304,0.3040837645530701,0.25628405809402466,1,1,1,1,0.3564218580722809,61
1730,1730,0.1993061751127243,0.21596643328666687,0.2518850564956665,1,0,0,0,0.18996018171310425,2
1731,1731,0.1217174381017685,0.12208335101604463,0.13106493651866913,0,1,1,0,0.12091095000505447,14
1732,1732,0.2243000715970993,0.2194777876138687,0.22984464466571808,1,1,1,0,0.22821205854415894,21
1733,1733,0.24980708956718445,0.24213941395282745,0.2537427544593811,1,1,1,0,0.2555740773677826,87
1734,1734,0.3672651946544647,0.4060033559799193,0.4838902950286865,1,0,0,0,0.3486737608909607,5
1735,1735,0.5108644366264343,0.4928930103778839,0.4450525641441345,1,1,1,1,0.5280942320823669,69
1736,1736,0.4071297943592072,0.3798207938671112,0.33187180757522583,1,1,1,1,0.43419569730758667,37
1737,1737,0.16616101562976834,0.1373085081577301,0.12128777801990509,1,1,1,0,0.19451504945755005,59
1738,1738,0.9048059582710266,0.9046372175216676,0.9044912457466125,1,1,1,1,0.9049777388572693,0
1739,1739,0.14221099019050598,0.15709656476974487,0.18816670775413513,1,0,0,0,0.1324874609708786,78
1740,1740,0.4891840815544128,0.4783720672130585,0.4569193422794342,0,1,1,1,0.5004269480705261,25
1741,1741,0.6216277480125427,0.6110697388648987,0.5881006121635437,1,1,1,1,0.6315767168998718,85
1742,1742,0.507492184638977,0.4981152713298798,0.4788949191570282,1,1,1,1,0.5161454081535339,54
1743,1743,0.5452587008476257,0.5342322587966919,0.5075644850730896,1,1,1,1,0.5555655360221863,53
1744,1744,0.3724517226219177,0.3623282313346863,0.33955031633377075,0,1,1,0,0.3828418254852295,30
1745,1745,0.7551946043968201,0.7412606477737427,0.7097509503364563,1,1,1,1,0.7678531408309937,69
1746,1746,0.3189704418182373,0.3141111731529236,0.3035770654678345,1,1,1,1,0.32330867648124695,3
1747,1747,0.5093671083450317,0.4719212055206299,0.40280789136886597,0,1,1,1,0.5430899262428284,75
1748,1748,0.358212411403656,0.3900505006313324,0.4804132878780365,1,1,0,0,0.40470683574676514,49
1749,1749,0.3878593444824219,0.3877900242805481,0.38581475615501404,1,1,1,1,0.386610746383667,33
1750,1750,0.37424296140670776,0.37222960591316223,0.36680519580841064,1,1,1,1,0.3761436343193054,73
1751,1751,0.13514946401119232,0.15593689680099487,0.19876185059547424,0,0,0,0,0.1252361536026001,44
1752,1752,0.41201308369636536,0.3969976007938385,0.3668464720249176,1,1,1,1,0.4281960129737854,97
1753,1753,0.18716606497764587,0.1864611804485321,0.18964052200317383,0,1,1,0,0.1876775175333023,15
1754,1754,0.1390710324048996,0.13176457583904266,0.11796365678310394,0,1,1,1,0.14664465188980103,31
1755,1755,0.3482424020767212,0.3199492394924164,0.41011497378349304,1,1,0,0,0.38546398282051086,54
1756,1756,0.20499245822429651,0.21230152249336245,0.16937308013439178,1,1,1,0,0.19734713435173035,90
1757,1757,0.20612932741642,0.1936783641576767,0.16925498843193054,0,1,1,1,0.2173989862203598,80
1758,1758,0.20499762892723086,0.20119866728782654,0.23260915279388428,1,1,0,0,0.21241667866706848,11
1759,1759,0.5059889554977417,0.4767506122589111,0.41927871108055115,1,1,1,1,0.5360193848609924,1
1760,1760,0.17534445226192474,0.16330690681934354,0.1964653730392456,1,1,1,0,0.18770992755889893,51
1761,1761,0.7720828652381897,0.7646768093109131,0.7466425895690918,1,1,1,1,0.7785575985908508,28
1762,1762,0.12677541375160215,0.13194917142391205,0.13950224220752716,0,1,1,1,0.12034253031015396,43
1763,1763,0.3609598278999329,0.3522732853889465,0.33411523699760437,0,1,1,1,0.36954396963119507,52
1764,1764,0.22453515231609344,0.1793576180934906,0.21607299149036407,0,1,1,0,0.2861946225166321,20
1765,1765,0.31434476375579834,0.3784263730049133,0.5036715269088745,1,0,0,0,0.28130027651786804,83
1766,1766,0.8819217681884766,0.8805505633354187,0.8777238726615906,1,1,1,1,0.8832663893699646,40
1767,1767,0.5664588809013367,0.5370168089866638,0.47006991505622864,1,1,1,1,0.5932793617248535,14
1768,1768,0.23069690167903895,0.2228183001279831,0.20903466641902924,0,1,1,1,0.23848097026348114,67
1769,1769,0.20140597224235526,0.20644544064998627,0.21506094932556152,0,1,1,1,0.1962258517742157,30
1770,1770,0.8483754396438599,0.8401698470115662,0.8181728720664978,1,1,1,1,0.8550852537155151,12
1771,1771,0.13406160473823547,0.14366193115711212,0.1687472015619278,1,1,0,0,0.13647322356700897,42
1772,1772,0.1472129374742508,0.14337824285030365,0.14220918715000153,1,1,1,0,0.15095773339271545,44
1773,1773,0.8716222047805786,0.8701171278953552,0.8668413162231445,1,1,1,1,0.8729296922683716,29
1774,1774,0.2716894745826721,0.2683496177196503,0.25797948241233826,0,1,1,1,0.2734611928462982,96
1775,1775,0.1441536694765091,0.14879314601421356,0.18980897963047028,1,1,0,0,0.14932270348072052,8
1776,1776,0.43167200684547424,0.4284157454967499,0.4118562340736389,1,1,1,1,0.432047575712204,17
1777,1777,0.14746853709220886,0.14256009459495544,0.15167365968227386,1,1,1,0,0.1546420305967331,56
1778,1778,0.2571980655193329,0.2884124517440796,0.34656447172164917,0,0,0,0,0.24035608768463135,11
1779,1779,0.08918463438749312,0.08937880396842958,0.09346047043800354,1,1,1,0,0.08879449963569641,80
1780,1780,0.6252304315567017,0.6113185286521912,0.5802204012870789,1,1,1,1,0.6377973556518555,1
1781,1781,0.865108072757721,0.8534819483757019,0.8238111734390259,1,1,1,1,0.8748006820678711,82
1782,1782,0.206061527132988,0.20575684309005735,0.20482748746871948,0,1,1,1,0.2061103731393814,33
1783,1783,0.1994520872831345,0.19734837114810946,0.19126124680042267,1,1,1,1,0.20117855072021484,34
1784,1784,0.915004551410675,0.9114962816238404,0.9037184119224548,1,1,1,1,0.9181891083717346,86
1785,1785,0.4042900204658508,0.3621855676174164,0.29780372977256775,0,1,1,0,0.44139212369918823,52
1786,1786,0.8668575286865234,0.8627901077270508,0.853762686252594,1,1,1,1,0.870540976524353,86
1787,1787,0.13763892650604248,0.13084575533866882,0.1353892832994461,1,1,1,0,0.14425374567508698,93
1788,1788,0.14220772683620453,0.13891436159610748,0.1343662440776825,1,1,1,0,0.14502981305122375,38
1789,1789,0.9279847145080566,0.9217182993888856,0.9057504534721375,1,1,1,1,0.9333269000053406,20
1790,1790,0.07534560561180115,0.0778016522526741,0.104301318526268,0,1,1,0,0.071724072098732,8
1791,1791,0.16454222798347473,0.15635405480861664,0.17443598806858063,1,1,1,0,0.1721053570508957,2
1792,1792,0.2564120888710022,0.2927594482898712,0.36672645807266235,0,0,0,0,0.26715412735939026,5
1793,1793,0.3953753709793091,0.3715583086013794,0.3173196315765381,0,1,1,1,0.41547706723213196,51
1794,1794,0.15629950165748596,0.15960699319839478,0.1671326458454132,0,1,1,1,0.15348076820373535,34
1795,1795,0.25379878282547,0.2453063279390335,0.22412694990634918,1,1,1,1,0.2607705295085907,65
1796,1796,0.3234190046787262,0.31038641929626465,0.27915772795677185,1,1,1,1,0.336351603269577,64
1797,1797,0.7680122852325441,0.7538869976997375,0.7191053032875061,1,1,1,1,0.7808404564857483,90
1798,1798,0.17307156324386594,0.19522105157375336,0.24523676931858063,1,1,0,0,0.17352476716041565,70
1799,1799,0.2731223106384277,0.27083128690719604,0.2649518847465515,1,1,1,1,0.27466633915901184,34
1800,1800,0.3941417038440704,0.3857972919940949,0.3646794557571411,1,1,1,1,0.4012255072593689,11
1801,1801,0.22408318519592285,0.21734440326690674,0.21944715082645416,0,1,1,0,0.22829993069171906,50
1802,1802,0.8044580221176147,0.7996588945388794,0.7860082387924194,1,1,1,1,0.8079869151115417,68
1803,1803,0.3790212273597717,0.3608214557170868,0.3249742090702057,0,1,1,1,0.3973264992237091,59
1804,1804,0.587763249874115,0.5821946263313293,0.5651968717575073,1,1,1,1,0.5920971035957336,6
1805,1805,0.3895317316055298,0.3861285150051117,0.37311092019081116,1,1,1,1,0.3923370838165283,79
1806,1806,0.09833192080259323,0.1136527583003044,0.1794712394475937,0,1,0,0,0.09960269927978516,6
1807,1807,0.8924305438995361,0.8847637772560121,0.8640882968902588,1,1,1,1,0.8987964987754822,22
1808,1808,0.2747879922389984,0.2452945113182068,0.31354138255119324,0,1,1,0,0.30569303035736084,9
1809,1809,0.4702759683132172,0.4668568074703217,0.4542103707790375,1,1,1,1,0.4718131721019745,10
1810,1810,0.5525814294815063,0.5274096131324768,0.4751199185848236,1,1,1,1,0.5764890909194946,1
1811,1811,0.7587326169013977,0.7407015562057495,0.6937066316604614,1,1,1,1,0.7738580107688904,75
1812,1812,0.8482626676559448,0.8458485007286072,0.8394342064857483,1,1,1,1,0.8504073619842529,48
1813,1813,0.7503252625465393,0.7436394095420837,0.7260890007019043,1,1,1,1,0.7569325566291809,5
1814,1814,0.12712730467319489,0.1553841233253479,0.22143852710723877,0,0,0,0,0.12258028239011765,81
1815,1815,0.10163703560829164,0.11617157608270645,0.14621222019195557,0,0,0,0,0.09113744646310806,72
1816,1816,0.833838164806366,0.8301316499710083,0.8223364353179932,1,1,1,1,0.8370509147644043,99
1817,1817,0.14880765974521634,0.1474781483411789,0.14941886067390442,0,1,1,0,0.14900456368923187,84
1818,1818,0.7272984385490417,0.7125876545906067,0.6774436235427856,1,1,1,1,0.7403312921524048,82
1819,1819,0.8959659934043884,0.8947163224220276,0.8921582698822021,1,1,1,1,0.8971179127693176,76
1820,1820,0.12569089233875275,0.14794903993606567,0.1931808888912201,1,0,0,0,0.1316995620727539,51
1821,1821,0.3583914339542389,0.31595683097839355,0.4369296133518219,0,1,0,0,0.41072219610214233,70
1822,1822,0.16873154044151306,0.21177706122398374,0.3002375066280365,1,0,0,0,0.17403940856456757,65
1823,1823,0.25913622975349426,0.25108927488327026,0.2352326512336731,1,1,1,1,0.2668429911136627,77
1824,1824,0.2385281622409821,0.2405218631029129,0.2776591181755066,0,1,0,0,0.24650000035762787,51
1825,1825,0.8360662460327148,0.8332129716873169,0.8264206051826477,1,1,1,1,0.8388861417770386,12
1826,1826,0.14725705981254578,0.14246244728565216,0.18749450147151947,0,1,1,0,0.15161162614822388,51
1827,1827,0.6409536600112915,0.5979020595550537,0.47202274203300476,1,1,1,1,0.6726342439651489,83
1828,1828,0.7611895799636841,0.7561623454093933,0.7453732490539551,1,1,1,1,0.766050398349762,95
1829,1829,0.26538997888565063,0.2523678839206696,0.24294209480285645,1,1,1,0,0.2768901288509369,48
1830,1830,0.3456109166145325,0.3384736180305481,0.3237338066101074,1,1,1,1,0.35060620307922363,52
1831,1831,0.5475839376449585,0.5344946980476379,0.5071420073509216,0,1,1,1,0.5598124265670776,95
1832,1832,0.5853126049041748,0.5637304186820984,0.5075581073760986,1,1,1,1,0.6048111319541931,49
1833,1833,0.21908782422542566,0.22297537326812744,0.24594824016094208,1,1,1,0,0.21448621153831482,11
1834,1834,0.11679841578006744,0.1279764622449875,0.15202827751636505,0,0,0,0,0.11096960306167603,21
1835,1835,0.7529321908950806,0.7423866987228394,0.7181138396263123,1,1,1,1,0.7622169256210327,17
1836,1836,0.19010141491889954,0.1748315840959549,0.16083039343357086,0,1,1,0,0.20597849786281586,79
1837,1837,0.8564900159835815,0.8476158976554871,0.8239763975143433,1,1,1,1,0.8641272783279419,94
1838,1838,0.3594059348106384,0.3434019684791565,0.3114853799343109,1,1,1,1,0.37488752603530884,29
1839,1839,0.460411936044693,0.4307522177696228,0.3669992685317993,1,1,1,1,0.4872204065322876,87
1840,1840,0.6586073040962219,0.6461381912231445,0.6160537600517273,1,1,1,1,0.6688991785049438,49
1841,1841,0.09817422926425934,0.11010450124740599,0.1367209255695343,0,0,0,0,0.08831208199262619,74
1842,1842,0.6389412879943848,0.6068359017372131,0.5555688738822937,1,1,1,1,0.6546385884284973,57
1843,1843,0.1552397906780243,0.1465812474489212,0.12939149141311646,0,1,1,1,0.1640673279762268,64
1844,1844,0.4088139832019806,0.3980911672115326,0.3748811185359955,0,1,1,1,0.4185839295387268,73
1845,1845,0.21547776460647586,0.2388085275888443,0.2825586497783661,1,0,0,0,0.2199595719575882,28
1846,1846,0.7600746750831604,0.7445986270904541,0.7039144039154053,1,1,1,1,0.7724343538284302,16
1847,1847,0.2534966468811035,0.2301543802022934,0.18697740137577057,0,1,1,1,0.27802756428718567,75
1848,1848,0.24889057874679565,0.2629615068435669,0.2915757894515991,1,0,0,0,0.24076636135578156,46
1849,1849,0.2064082771539688,0.2044434994459152,0.22125650942325592,1,1,1,0,0.20752011239528656,31
1850,1850,0.4878469407558441,0.4874044060707092,0.47880762815475464,1,1,1,1,0.48516085743904114,25
1851,1851,0.1767764538526535,0.20377343893051147,0.2619210183620453,1,0,0,0,0.15812864899635315,2
1852,1852,0.2560580670833588,0.2973194420337677,0.3775608539581299,0,0,0,0,0.2904672920703888,49
1853,1853,0.5876161456108093,0.5729457139968872,0.5435354113578796,1,1,1,1,0.6017463803291321,21
1854,1854,0.3770127296447754,0.3569340407848358,0.3199442923069,0,1,1,1,0.39708659052848816,70
1855,1855,0.4294711351394653,0.42020055651664734,0.4008418321609497,0,1,1,1,0.43853601813316345,52
1856,1856,0.8368823528289795,0.8260744214057922,0.8004670143127441,1,1,1,1,0.8462743163108826,56
1857,1857,0.8687430620193481,0.8679449558258057,0.865178644657135,1,1,1,1,0.8696991801261902,28
1858,1858,0.5891888737678528,0.5746986269950867,0.543233335018158,1,1,1,1,0.6022502183914185,17
1859,1859,0.9125127196311952,0.9122341871261596,0.9119017720222473,1,1,1,1,0.9129265546798706,53
1860,1860,0.3992574512958527,0.3883036077022553,0.3648785650730133,1,1,1,1,0.4099847674369812,71
1861,1861,0.4804089367389679,0.4582691192626953,0.40351659059524536,1,1,1,1,0.49755534529685974,7
1862,1862,0.65321284532547,0.6362844705581665,0.5966452956199646,1,1,1,1,0.668947160243988,94
1863,1863,0.8880119323730469,0.8793864250183105,0.855946958065033,1,1,1,1,0.8951273560523987,53
1864,1864,0.5052944421768188,0.4862474501132965,0.4448133111000061,1,1,1,1,0.5228984951972961,89
1865,1865,0.1417834311723709,0.1372777372598648,0.16275425255298615,0,1,1,0,0.1459675282239914,77
1866,1866,0.637225866317749,0.5959028601646423,0.49319639801979065,1,1,1,1,0.6713098287582397,28
1867,1867,0.6636514663696289,0.6577798128128052,0.6433433294296265,1,1,1,1,0.6689542531967163,7
1868,1868,0.09274990856647493,0.09516017138957976,0.13661758601665497,0,1,0,0,0.10053247958421707,97
1869,1869,0.4001836478710175,0.3841621577739716,0.35045960545539856,1,1,1,1,0.4173615872859955,79
1870,1870,0.6121819615364075,0.5896794199943542,0.5415958166122437,1,1,1,1,0.6336419582366943,53
1871,1871,0.57105553150177,0.5327569842338562,0.44530725479125977,1,1,1,1,0.6039789319038391,87
1872,1872,0.24816040694713595,0.2484496682882309,0.24446995556354523,1,1,1,1,0.24665673077106476,43
1873,1873,0.6654298305511475,0.6437456607818604,0.5901352763175964,0,1,1,1,0.6846192479133606,17
1874,1874,0.33871108293533325,0.2997177541255951,0.38070231676101685,1,1,1,0,0.3763622045516968,69
1875,1875,0.13782690465450287,0.165869802236557,0.23260587453842163,0,0,0,0,0.11517683416604996,65
1876,1876,0.749526858329773,0.7388899326324463,0.7138683199882507,1,1,1,1,0.7592043876647949,17
1877,1877,0.6289717555046082,0.6151447892189026,0.5832124352455139,1,1,1,1,0.6422017216682434,6
1878,1878,0.7959473729133606,0.7930853962898254,0.7852828502655029,1,1,1,1,0.7983353734016418,53
1879,1879,0.7378611564636229,0.7158406376838684,0.6649309396743774,1,1,1,1,0.7578786015510559,68
1880,1880,0.15427178144454956,0.14772754907608032,0.17683839797973633,1,1,1,0,0.16203613579273224,44
1881,1881,0.534210741519928,0.5020067691802979,0.42258405685424805,1,1,1,1,0.5622089505195618,89
1882,1882,0.0925830975174904,0.09013371914625168,0.10037677735090256,0,1,1,0,0.09455712139606476,43
1883,1883,0.14353589713573456,0.15756011009216309,0.1878385990858078,0,0,0,0,0.1363232433795929,14
1884,1884,0.5118116736412048,0.499148815870285,0.4708266854286194,1,1,1,1,0.5225750207901001,45
1885,1885,0.5122888684272766,0.5026195049285889,0.48141416907310486,1,1,1,1,0.5217264294624329,95
1886,1886,0.25506386160850525,0.2842299044132233,0.3439062833786011,1,0,0,0,0.23964616656303406,37
1887,1887,0.1469031423330307,0.14443206787109375,0.13882459700107574,0,1,1,1,0.14925208687782288,97
1888,1888,0.8429973125457764,0.8388371467590332,0.8266638517379761,1,1,1,1,0.8463264107704163,28
1889,1889,0.10555896908044816,0.11069639027118684,0.15865029394626617,0,1,0,0,0.10263597965240479,71
1890,1890,0.5885316133499146,0.579857587814331,0.5492674708366394,1,1,1,1,0.5953760147094727,23
1891,1891,0.7456309795379639,0.7437686324119568,0.738467812538147,1,1,1,1,0.7472724318504333,52
1892,1892,0.9042520523071288,0.9021645188331604,0.8974472284317017,1,1,1,1,0.9063085317611694,24
1893,1893,0.110710009932518,0.12934339046478271,0.16893774271011353,0,0,0,0,0.09753748774528503,79
1894,1894,0.2501205801963806,0.2409268617630005,0.2442287802696228,0,1,1,0,0.2586447596549988,91
1895,1895,0.8841986060142517,0.8824180364608765,0.8787350058555603,1,1,1,1,0.8859033584594727,99
1896,1896,0.29678404331207275,0.2862609624862671,0.2671334147453308,0,1,1,0,0.30020925402641296,56
1897,1897,0.6689658164978027,0.6574681997299194,0.6303272247314453,1,1,1,1,0.679109513759613,21
1898,1898,0.4927616715431213,0.485955685377121,0.46614140272140503,1,1,1,1,0.49646368622779846,59
1899,1899,0.1584814041852951,0.1781267076730728,0.26925456523895264,0,1,0,0,0.1680089831352234,83
1900,1900,0.2336696535348892,0.2415917366743088,0.2967836260795593,0,1,0,0,0.23463112115859985,13
1901,1901,0.15503419935703278,0.16106240451335907,0.1940639466047287,0,1,0,0,0.1533772051334381,42
1902,1902,0.8889542818069458,0.8810373544692993,0.8610989451408386,1,1,1,1,0.8958231210708618,93
1903,1903,0.596025288105011,0.5757738947868347,0.531842052936554,1,1,1,1,0.6154167652130127,61
1904,1904,0.5042105317115784,0.4761247038841248,0.41808950901031494,1,1,1,1,0.5302792191505432,17
1905,1905,0.4526447951793671,0.4277454614639282,0.4018998444080353,0,1,1,0,0.47792863845825195,93
1906,1906,0.3424300253391266,0.3226418495178223,0.28555750846862793,1,1,1,0,0.3628840148448944,49
1907,1907,0.6315603256225586,0.6255875825881958,0.6073671579360962,1,1,1,1,0.6358891725540161,81
1908,1908,0.4201706647872925,0.4165174067020416,0.40668898820877075,1,1,1,1,0.42276543378829956,78
1909,1909,0.2528789341449737,0.2399544566869736,0.22221000492572784,1,1,1,0,0.26365482807159424,94
1910,1910,0.5531179904937744,0.5163097381591797,0.4460357129573822,1,1,1,1,0.5906164646148682,40
1911,1911,0.8146691322326659,0.7915074229240417,0.7271854877471924,1,1,1,1,0.8328267931938171,60
1912,1912,0.0806126669049263,0.07591433078050612,0.09468946605920792,0,1,1,0,0.08560998737812042,38
1913,1913,0.19061551988124847,0.18543963134288788,0.16867944598197937,1,1,1,1,0.19440343976020813,58
1914,1914,0.15660294890403748,0.17771504819393158,0.22217297554016113,1,0,0,0,0.15639570355415344,4
1915,1915,0.5065680742263794,0.478655219078064,0.4254581332206726,1,1,1,1,0.5353468060493469,88
1916,1916,0.2823983430862427,0.257527768611908,0.20742784440517426,0,1,1,1,0.30657759308815,95
1917,1917,0.10335665196180344,0.09924773871898653,0.11322124302387238,0,1,1,0,0.10724698007106781,77
1918,1918,0.7354051470756531,0.7307036519050598,0.7191990613937378,1,1,1,1,0.739280641078949,36
1919,1919,0.2227674126625061,0.2308531850576401,0.3124702274799347,1,1,0,0,0.2339629828929901,26
1920,1920,0.8173418045043945,0.8123880624771118,0.8010135293006897,1,1,1,1,0.8224214315414429,74
1921,1921,0.15786519646644592,0.1481894850730896,0.12876832485198975,1,1,1,1,0.1678672730922699,88
